timestamp,latitude,longitude,vehicle_count,avg_speed,congestion_level,weather_condition,traffic_rule_violation,fatalities
2024-01-17 18:00:00,26.850525237244785,80.90366714269337,358,43.552764192995724,2,Rainy,Use of Mobile Phone,1462
2024-02-04 09:00:00,26.891985561641274,80.95303021332492,57,49.18861945086246,1,Rainy,Drunken Driving/ Consumption of alcohol and drug,1462
2024-01-22 21:00:00,26.846869315979497,80.92567765677205,429,37.099503744488295,3,Clear,Drunken Driving/ Consumption of alcohol and drug,30435
2024-01-11 08:00:00,26.896361997708922,80.99208478478157,421,49.067442030720315,2,Cloudy,Drunken Driving/ Consumption of alcohol and drug,1462
2024-01-11 03:00:00,26.837015870025546,80.9844783228117,431,52.7110953170434,1,Foggy,Others,30435
2024-01-24 18:00:00,26.851398948915982,80.95866084631756,317,29.87240784495458,4,Rainy,Driving on Wrong side,3395
2024-01-09 20:00:00,26.86519612595026,80.91636238211917,186,38.04372316813088,2,Foggy,Jumping Red Light,9094
2024-01-28 23:00:00,26.88967654246264,80.9877974320445,413,26.78369165195298,4,Rainy,Driving on Wrong side,30435
2024-02-09 06:00:00,26.865142038835184,80.97848969771115,184,40.949578234929405,2,Clear,Use of Mobile Phone,4201
2024-02-03 01:00:00,26.861145423543466,80.96802277792084,100,32.192959421065055,1,Foggy,Over-Speeding,9094
2024-01-19 08:00:00,26.80848377140852,80.99699120461072,494,52.53401303024231,1,Foggy,Jumping Red Light,168491
2024-02-08 04:00:00,26.829446575954194,80.98861957804651,220,39.224989776539516,3,Cloudy,Over-Speeding,3395
2024-01-31 00:00:00,26.8938340456821,80.91422493686872,225,10.668384162969781,3,Foggy,Total,1462
2024-01-06 20:00:00,26.89624472949421,80.98246809659251,430,29.12901617853177,4,Foggy,Others,30435
2024-01-26 02:00:00,26.817701048427676,80.9226656402227,162,20.50146747581408,2,Rainy,Use of Mobile Phone,4201
2024-01-15 17:00:00,26.816293442708144,80.97252576604151,196,47.95344696291878,2,Foggy,Others,119904
2024-01-05 05:00:00,26.863641041126378,80.99691026301409,193,29.736717692241406,2,Rainy,Use of Mobile Phone,168491
2024-01-18 07:00:00,26.84484455219783,80.99366056922949,135,52.16390454682012,1,Clear,Over-Speeding,119904
2024-01-31 16:00:00,26.83924451074226,80.94497846488214,124,21.57742179825244,2,Foggy,Over-Speeding,9094
2024-01-07 08:00:00,26.814489487209123,80.96974714616692,93,37.4191018097827,1,Rainy,Over-Speeding,1462
2024-01-23 10:00:00,26.84505441353101,80.91814383476957,282,50.3594659395594,1,Foggy,Use of Mobile Phone,119904
2024-02-06 03:00:00,26.818192813049528,80.91648148157294,124,41.91611198959133,2,Clear,Drunken Driving/ Consumption of alcohol and drug,9094
2024-01-13 01:00:00,26.8590833260569,80.90785784971551,188,58.71861193396288,1,Foggy,Over-Speeding,3395
2024-01-31 13:00:00,26.85230654247691,80.94260833838904,393,32.523928573529766,3,Foggy,Others,9094
2024-01-27 04:00:00,26.80366832028906,80.90966764496467,133,49.317886653074076,2,Foggy,Total,168491
2024-01-04 07:00:00,26.811586905952513,80.99499611839502,77,59.97331241078153,1,Foggy,Jumping Red Light,9094
2024-02-07 09:00:00,26.88963358185211,80.91880247346154,418,47.389717487968625,2,Rainy,Use of Mobile Phone,168491
2024-01-09 03:00:00,26.834920957461264,80.98715368061524,412,44.50482791189217,2,Clear,Others,9094
2024-02-07 12:00:00,26.820788625514602,80.9554226514132,377,20.20832795841215,4,Cloudy,Driving on Wrong side,4201
2024-01-26 12:00:00,26.86279003894909,80.95329577865513,334,47.338831976685896,2,Clear,Total,9094
2024-02-10 09:00:00,26.84760504021991,80.90261967085321,433,20.98533951957002,4,Clear,Driving on Wrong side,30435
2024-01-06 12:00:00,26.811986536733368,80.90810462159077,281,48.115451601096936,2,Cloudy,Jumping Red Light,9094
2024-01-31 17:00:00,26.881659943947156,80.91946225118208,94,57.12729698384526,1,Foggy,Drunken Driving/ Consumption of alcohol and drug,4201
2024-01-23 22:00:00,26.8520163501112,80.99514033422066,232,50.91847832406687,1,Rainy,Over-Speeding,4201
2024-01-04 18:00:00,26.81195942459383,80.99427317741352,114,19.30115000028328,2,Cloudy,Use of Mobile Phone,3395
2024-01-05 12:00:00,26.82287981654916,80.96960206180538,393,33.40770706505152,3,Rainy,Others,168491
2024-01-13 00:00:00,26.82865412521283,80.90332031087914,157,53.867780610263004,1,Cloudy,Over-Speeding,1462
2024-01-14 03:00:00,26.86959742060937,80.96435776951965,491,24.78473370208021,4,Clear,Others,119904
2024-01-27 14:00:00,26.82692432309494,80.99924835021584,307,36.07996980056791,3,Foggy,Use of Mobile Phone,119904
2024-01-02 12:00:00,26.830461376917338,80.93398749637682,252,46.08607763585896,2,Cloudy,Driving on Wrong side,9094
2024-02-10 14:00:00,26.80311831350613,80.92987255735888,404,25.123951458396327,4,Foggy,Over-Speeding,3395
2024-01-06 21:00:00,26.825178229582537,80.93478092079022,217,28.386682540255496,3,Foggy,Jumping Red Light,9094
2024-01-20 11:00:00,26.886859912818945,80.94069079607229,325,49.26344057580076,2,Foggy,Drunken Driving/ Consumption of alcohol and drug,119904
2024-01-31 19:00:00,26.837694442942492,80.9414129752529,203,32.319344513159734,3,Foggy,Jumping Red Light,168491
2024-01-19 21:00:00,26.890635438509474,80.95706097466389,125,40.275238330793826,2,Foggy,Drunken Driving/ Consumption of alcohol and drug,168491
2024-01-13 11:00:00,26.808534746499376,80.97064757264869,115,45.95799484722845,2,Rainy,Total,168491
2024-02-05 09:00:00,26.859538501732004,80.96458108126552,474,52.45895027508521,1,Cloudy,Others,4201
2024-02-06 04:00:00,26.88617856210135,80.91317287734546,466,46.65018098141767,2,Rainy,Over-Speeding,1462
2024-01-15 16:00:00,26.865869363161895,80.94386154191896,84,30.79719522909275,1,Cloudy,Over-Speeding,3395
2024-01-14 07:00:00,26.82502428981646,80.90603520839906,192,28.2177119214116,2,Foggy,Total,4201
2024-02-02 06:00:00,26.879729536577955,80.97869033862553,273,31.65815556575832,3,Clear,Drunken Driving/ Consumption of alcohol and drug,1462
2024-02-09 08:00:00,26.82064212717606,80.97886149646725,114,48.7955766403653,2,Rainy,Driving on Wrong side,3395
2024-02-05 02:00:00,26.817803596686975,80.94394049896945,295,10.285929068039465,3,Foggy,Use of Mobile Phone,3395
2024-01-02 03:00:00,26.851423443841362,80.9844549398535,245,24.49850594718045,3,Clear,Jumping Red Light,119904
2024-01-08 09:00:00,26.838673534630054,80.9106980638827,442,46.28136001372079,2,Clear,Total,4201
2024-02-07 11:00:00,26.808550853085446,80.97837917844853,401,30.691373266039793,3,Clear,Others,3395
2024-01-25 03:00:00,26.825824438829898,80.9546697412714,202,26.68033945145216,3,Rainy,Total,30435
2024-01-23 04:00:00,26.899663683707388,80.97161506742232,241,43.24972581188869,2,Foggy,Jumping Red Light,168491
2024-01-09 01:00:00,26.863310145727326,80.96209155177675,332,13.03144630332341,4,Rainy,Jumping Red Light,3395
2024-01-09 02:00:00,26.83390297910487,80.90457420338126,163,44.49998686544717,2,Foggy,Others,1462
2024-01-28 19:00:00,26.816068137325956,80.99305952146439,486,25.55012473663401,4,Cloudy,Others,119904
2024-01-10 10:00:00,26.897301055475243,80.93975943979628,309,57.651001058944956,1,Foggy,Over-Speeding,9094
2024-01-07 15:00:00,26.872821634861186,80.90292472830346,328,20.354745908828562,4,Foggy,Jumping Red Light,168491
2024-02-08 14:00:00,26.826867735938496,80.95882022669484,218,55.78361161308249,1,Clear,Use of Mobile Phone,119904
2024-02-07 23:00:00,26.826806364082287,80.98766507618282,257,44.2850271466822,2,Cloudy,Use of Mobile Phone,9094
2024-01-20 18:00:00,26.85277011090863,80.93270331615632,309,32.50582632374055,3,Rainy,Drunken Driving/ Consumption of alcohol and drug,4201
2024-01-25 23:00:00,26.804086861626647,80.98941908746642,461,30.38164289898279,3,Rainy,Total,4201
2024-01-28 22:00:00,26.817337359529475,80.93806232934766,237,23.380039943085375,3,Cloudy,Others,3395
2024-02-10 04:00:00,26.82886937367707,80.95718722712272,153,15.721575930617927,2,Cloudy,Over-Speeding,30435
2024-01-11 18:00:00,26.857006117008936,80.90642089370752,413,12.302836709497818,5,Foggy,Use of Mobile Phone,4201
2024-01-06 06:00:00,26.881801476592248,80.90869867599115,117,55.30329428431826,1,Rainy,Driving on Wrong side,3395
2024-02-07 00:00:00,26.809944139275935,80.9726461715113,414,53.1820710648308,1,Rainy,Over-Speeding,168491
2024-01-04 04:00:00,26.877127034668593,80.93843266471598,110,23.448401579769296,2,Cloudy,Over-Speeding,119904
2024-02-05 19:00:00,26.806570863942834,80.97284906771617,285,16.63222888004766,3,Rainy,Use of Mobile Phone,4201
2024-01-17 00:00:00,26.873507104380387,80.96567366645414,324,58.620999952005164,1,Foggy,Driving on Wrong side,119904
2024-02-07 03:00:00,26.885569646810627,80.94014943158614,378,41.582175754144586,2,Foggy,Drunken Driving/ Consumption of alcohol and drug,119904
2024-02-02 20:00:00,26.846200580364414,80.90666520405607,436,46.21722031647698,2,Cloudy,Use of Mobile Phone,30435
2024-02-03 03:00:00,26.887212390894415,80.90847920160459,390,57.92489178338701,1,Rainy,Driving on Wrong side,4201
2024-01-05 07:00:00,26.85085706911647,80.99277522831952,484,16.28621344961131,5,Cloudy,Over-Speeding,119904
2024-01-17 12:00:00,26.8858412751843,80.94308875236618,210,17.108522335194777,3,Rainy,Driving on Wrong side,30435
2024-02-04 08:00:00,26.853739560293793,80.96439042535411,390,52.90601971255518,1,Cloudy,Over-Speeding,30435
2024-01-02 04:00:00,26.859241456886203,80.93191004732432,227,38.16444654769074,3,Cloudy,Total,4201
2024-01-28 02:00:00,26.808692028808743,80.90361603805248,98,34.468822448533516,1,Rainy,Use of Mobile Phone,30435
2024-01-24 04:00:00,26.813401522845066,80.9610980988851,196,13.857258426979094,2,Foggy,Others,4201
2024-01-27 12:00:00,26.853261726645503,80.93993159158093,399,51.44356381264793,1,Cloudy,Use of Mobile Phone,4201
2024-02-03 00:00:00,26.850588867888447,80.95122219208127,158,16.682529070525902,2,Rainy,Total,9094
2024-01-01 04:00:00,26.815601864044243,80.98065611478614,269,24.625754553537092,3,Foggy,Jumping Red Light,119904
2024-01-27 15:00:00,26.837728416310462,80.99270009679243,130,49.72428168242453,2,Cloudy,Jumping Red Light,1462
2024-01-25 08:00:00,26.863340085431673,80.99877855202149,480,49.36866725025528,2,Foggy,Jumping Red Light,4201
2024-01-09 09:00:00,26.808413996499507,80.90245869164589,150,25.09583500387509,2,Cloudy,Use of Mobile Phone,119904
2024-01-06 15:00:00,26.832320293202077,80.90761308594904,263,20.990267441159503,3,Cloudy,Drunken Driving/ Consumption of alcohol and drug,168491
2024-01-08 19:00:00,26.855520081159945,80.90678370591053,435,42.14094574000871,2,Foggy,Use of Mobile Phone,30435
2024-01-25 01:00:00,26.89265876251615,80.96419715004433,299,20.310870254206996,3,Cloudy,Total,3395
2024-02-03 18:00:00,26.89848411989623,80.96603027197014,403,51.08239664808856,1,Rainy,Total,4201
2024-01-22 09:00:00,26.88660638895004,80.90182325826764,389,32.45423725054734,3,Clear,Others,30435
2024-01-31 06:00:00,26.81397723766263,80.95094221281498,437,12.099271445479411,5,Cloudy,Driving on Wrong side,30435
2024-01-26 13:00:00,26.808175903194886,80.93243337531155,154,46.02827743222031,2,Foggy,Use of Mobile Phone,30435
2024-02-03 22:00:00,26.886989636206213,80.90821716674765,148,48.68312824478329,2,Clear,Use of Mobile Phone,30435
2024-02-11 03:00:00,26.843482733860373,80.94964611523554,115,33.9248058127981,2,Clear,Over-Speeding,30435
2024-01-21 14:00:00,26.846369840494,80.96034485933814,110,56.27611039259404,1,Clear,Total,4201
2024-01-07 02:00:00,26.860956433397988,80.9797426021607,496,46.95132788939793,2,Clear,Over-Speeding,168491
2024-02-02 13:00:00,26.85427244433476,80.99017619921354,211,45.63888381084155,2,Clear,Over-Speeding,1462
2024-01-17 03:00:00,26.817743954377974,80.91308736607184,169,19.009787706407394,2,Rainy,Use of Mobile Phone,9094
2024-02-10 03:00:00,26.838929561404196,80.9383832951933,240,18.30109118214304,3,Foggy,Drunken Driving/ Consumption of alcohol and drug,30435
2024-01-02 15:00:00,26.84401524937396,80.93152903378306,481,15.137412622621168,5,Rainy,Driving on Wrong side,30435
2024-02-03 13:00:00,26.87364442356247,80.97746535311812,496,23.92287731867865,4,Cloudy,Driving on Wrong side,9094
2024-01-09 08:00:00,26.86420316461543,80.9758263195929,57,30.782109334295285,1,Clear,Total,168491
2024-01-10 22:00:00,26.864547229590716,80.99681934279147,245,44.91555786137864,2,Cloudy,Others,168491
2024-02-11 13:00:00,26.813681863091897,80.90689580163564,371,45.75932273901206,2,Cloudy,Total,4201
2024-02-09 20:00:00,26.851891770528283,80.96425651995352,177,33.74754826318741,2,Rainy,Drunken Driving/ Consumption of alcohol and drug,119904
2024-01-25 12:00:00,26.812804583895776,80.94281996149256,389,51.68215670719792,1,Rainy,Drunken Driving/ Consumption of alcohol and drug,3395
2024-01-09 17:00:00,26.816080805141752,80.99971245001578,295,37.34298204875631,3,Foggy,Driving on Wrong side,3395
2024-01-09 15:00:00,26.866350176910807,80.94459027063768,309,56.433014350744145,1,Cloudy,Jumping Red Light,119904
2024-01-06 17:00:00,26.87030189588952,80.9495146527014,141,52.85647799281411,1,Cloudy,Over-Speeding,4201
2024-01-14 17:00:00,26.824773098950114,80.94981957164532,88,51.23939281388934,1,Clear,Over-Speeding,3395
2024-02-05 01:00:00,26.86635373720167,80.94320768829442,189,43.71294210032495,2,Foggy,Driving on Wrong side,168491
2024-01-02 05:00:00,26.804645041272,80.98289154741506,466,15.997684651194497,5,Clear,Total,9094
2024-01-12 16:00:00,26.889000534181754,80.96181557343182,124,23.77739696097417,2,Foggy,Drunken Driving/ Consumption of alcohol and drug,119904
2024-01-03 23:00:00,26.819871568153417,80.923360775105,376,19.140361832845024,4,Cloudy,Total,168491
2024-01-04 15:00:00,26.86375574713552,80.91670339460921,147,48.53903091319399,2,Cloudy,Others,1462
2024-02-10 16:00:00,26.859507793070026,80.92592967588658,308,18.505770865464072,4,Clear,Jumping Red Light,4201
2024-01-29 04:00:00,26.811203890216806,80.90809192830513,221,47.69325369184625,2,Cloudy,Driving on Wrong side,119904
2024-01-28 10:00:00,26.86459172413316,80.93969815170743,326,27.26149768349862,4,Rainy,Over-Speeding,3395
2024-01-26 18:00:00,26.880620127979306,80.955778341737,315,56.22805276884024,1,Rainy,Use of Mobile Phone,4201
2024-01-27 02:00:00,26.846253471613313,80.9200933688659,77,20.803005812238318,1,Rainy,Total,9094
2024-01-14 19:00:00,26.875784611046434,80.97192017782723,404,33.16468266363984,3,Rainy,Drunken Driving/ Consumption of alcohol and drug,4201
2024-01-17 09:00:00,26.8776412960742,80.9519773948556,335,27.23020422237798,4,Cloudy,Use of Mobile Phone,4201
2024-01-08 06:00:00,26.864517279040943,80.96340057030996,134,38.064677147420134,2,Clear,Others,9094
2024-02-11 08:00:00,26.827214513722996,80.96102251494777,283,18.712170082268976,3,Clear,Driving on Wrong side,30435
2024-01-22 11:00:00,26.802636697449724,80.90075628749781,226,20.65425043424041,3,Clear,Total,9094
2024-01-10 14:00:00,26.879481130354165,80.98940992036792,108,55.969370228633636,1,Clear,Over-Speeding,168491
2024-01-17 10:00:00,26.834080354025303,80.93370031764313,314,11.542895215403622,4,Clear,Total,4201
2024-01-03 15:00:00,26.835675332669357,80.94177667821674,445,12.114587461134061,5,Clear,Jumping Red Light,9094
2024-01-02 06:00:00,26.860754485190142,80.90370076347155,56,55.83958453511676,1,Rainy,Use of Mobile Phone,30435
2024-01-28 06:00:00,26.843165954622968,80.90876427467639,328,36.59445395037571,3,Clear,Jumping Red Light,168491
2024-01-16 09:00:00,26.806936130087518,80.9237543324924,484,47.69148502846093,2,Foggy,Others,119904
2024-01-16 20:00:00,26.811816482762165,80.91635238725851,300,38.00458487216977,3,Foggy,Over-Speeding,9094
2024-01-28 00:00:00,26.878917123860735,80.97820280876704,262,46.096461375783974,2,Foggy,Use of Mobile Phone,9094
2024-01-26 19:00:00,26.874825969038366,80.97306505102392,447,32.165325475858765,3,Clear,Others,4201
2024-02-06 15:00:00,26.822197216193295,80.95650219928591,486,32.15296811652105,3,Rainy,Jumping Red Light,168491
2024-02-10 11:00:00,26.893682973932474,80.98316970436758,463,51.330917275124435,1,Cloudy,Jumping Red Light,119904
2024-01-17 08:00:00,26.837201808579277,80.91697579050876,473,52.523580738041886,1,Rainy,Use of Mobile Phone,1462
2024-01-23 12:00:00,26.89540510272587,80.97090462617224,393,50.86261556834106,1,Cloudy,Over-Speeding,1462
2024-01-08 01:00:00,26.859089294318824,80.9287038133175,123,59.510444679381074,1,Foggy,Jumping Red Light,3395
2024-01-21 10:00:00,26.84556567527857,80.92375441308744,263,44.48894246240606,2,Rainy,Driving on Wrong side,9094
2024-02-03 17:00:00,26.811323804584077,80.90983956497135,160,48.83952417036136,2,Clear,Others,9094
2024-01-11 11:00:00,26.838509772860192,80.94815223515126,260,52.7603492509185,1,Clear,Use of Mobile Phone,119904
2024-01-24 23:00:00,26.894952062365764,80.90957145555203,139,48.53712654527758,2,Foggy,Drunken Driving/ Consumption of alcohol and drug,30435
2024-01-21 00:00:00,26.862939863813526,80.98178342161751,243,19.4907651486078,3,Rainy,Drunken Driving/ Consumption of alcohol and drug,1462
2024-02-03 11:00:00,26.860671504638287,80.92965355812876,434,51.295885365801524,1,Rainy,Over-Speeding,3395
2024-01-09 11:00:00,26.889855418852708,80.93236102191496,429,27.713388242052332,4,Clear,Driving on Wrong side,119904
2024-01-04 23:00:00,26.84937955963644,80.91765280320055,71,53.48815883408554,1,Rainy,Jumping Red Light,9094
2024-01-10 18:00:00,26.819524298779804,80.96516668253759,374,10.709502469788358,4,Cloudy,Drunken Driving/ Consumption of alcohol and drug,1462
2024-01-10 03:00:00,26.884922341049418,80.92732595269983,112,36.36163303769563,2,Rainy,Over-Speeding,168491
2024-01-19 04:00:00,26.80727630063642,80.93079299415912,406,35.07577307398669,3,Rainy,Others,3395
2024-01-15 06:00:00,26.817320186991,80.98682725054084,492,20.02801255364915,4,Cloudy,Driving on Wrong side,4201
2024-01-15 22:00:00,26.894023024142495,80.92768277972351,330,23.571928881710008,4,Rainy,Driving on Wrong side,1462
2024-01-02 08:00:00,26.806505159298528,80.92300088372878,176,30.07228154565968,2,Rainy,Total,3395
2024-01-30 15:00:00,26.859563874060782,80.90613496271108,175,53.7085341078513,1,Rainy,Over-Speeding,119904
2024-01-02 14:00:00,26.868423302651216,80.9065356340799,192,30.122331871683446,2,Rainy,Over-Speeding,4201
2024-01-24 12:00:00,26.83505875588066,80.98226143185137,157,26.65174359026992,2,Cloudy,Total,3395
2024-01-03 08:00:00,26.808849250205192,80.97671882889311,470,55.359991078031115,1,Clear,Jumping Red Light,3395
2024-02-01 10:00:00,26.81392720726634,80.99758737549101,171,14.76858011365293,2,Clear,Over-Speeding,9094
2024-01-03 21:00:00,26.898688693660052,80.92872389916542,245,22.71156918743478,3,Cloudy,Total,30435
2024-01-11 23:00:00,26.851832965236373,80.94552201490818,180,22.691053907834743,2,Cloudy,Jumping Red Light,1462
